"9167","540","130",\N,\N,\N,\N
"9168","541","319",\N,\N,\N,\N
"9169","542","213","23",\N,\N,\N
"9170","543","209",\N,\N,\N,\N
"9171","544","213","23",\N,\N,\N
"9172","545","213","23",\N,\N,\N
"9173","546","213","23",\N,\N,\N
"9174","547","391",\N,\N,\N,\N
"9175","548","213","2",\N,\N,\N
"9176","549","212",\N,\N,\N,\N
"9177","550","212",\N,\N,\N,\N
"9178","551","212",\N,\N,\N,\N
"9179","552","391",\N,\N,\N,\N
"9180","553","391",\N,\N,\N,\N
"9181","554","212",\N,\N,\N,\N
"9182","555","134",\N,\N,\N,\N
"9183","556","291",\N,\N,\N,\N
"9184","557","291",\N,\N,\N,\N
"9185","558","212",\N,\N,\N,\N
"9186","559","391",\N,\N,\N,\N
"9187","560","130",\N,\N,\N,\N
"9188","561","130",\N,\N,\N,\N
"9189","562","130",\N,\N,\N,\N
"9190","563","130",\N,\N,\N,\N
"9191","564","130",\N,\N,\N,\N
"9192","565","130",\N,\N,\N,\N
"9193","566","314",\N,\N,\N,\N
"9194","567","201",\N,\N,\N,\N
"9195","569","291",\N,\N,\N,\N
"9196","570","290",\N,\N,\N,\N
"9197","571","391",\N,\N,\N,\N
"9198","574",\N,\N,\N,\N,\N
"9199","576","649",\N,\N,\N,\N
"9200","577","649",\N,\N,\N,\N
"9201","578","649",\N,\N,\N,\N
"9202","579","649",\N,\N,\N,\N
"9203","580","391",\N,\N,\N,\N
"9204","581","391",\N,\N,\N,\N
"9205","582","290",\N,\N,\N,\N
"9206","583",\N,\N,\N,\N,\N
"9207","584","391",\N,\N,\N,\N
"9208","585","650",\N,\N,\N,\N
"9209","586","391",\N,\N,\N,\N
"9210","587","130",\N,\N,\N,\N
"9211","588","649",\N,\N,\N,\N
"9212","589","105",\N,\N,\N,\N
"9213","591","105","2",\N,\N,\N
"9214","592","105",\N,\N,\N,\N
"9215","593","105","2",\N,\N,\N
"9216","594","105","2",\N,\N,\N
"9217","595","148",\N,\N,\N,\N
"9218","597","130",\N,\N,\N,\N
"9219","598","130",\N,\N,\N,\N
"9220","599","173",\N,\N,\N,\N
"9221","600","130",\N,\N,\N,\N
"9222","601","130",\N,\N,\N,\N
"9223","602","130",\N,\N,\N,\N
"9224","603","173",\N,\N,\N,\N
"9225","604","173",\N,\N,\N,\N
"9226","609","113",\N,\N,\N,\N
"9227","611","136",\N,\N,\N,\N
"9228","612","136",\N,\N,\N,\N
"9229","613","136",\N,\N,\N,\N
"9230","614","136",\N,\N,\N,\N
"9231","615","136",\N,\N,\N,\N
"9232","616","136",\N,\N,\N,\N
"9233","617","136",\N,\N,\N,\N
"9234","618","212",\N,\N,\N,\N
"9235","624","153",\N,\N,\N,\N
"9236","625","612",\N,\N,\N,\N
"9237","627","161",\N,\N,\N,\N
"9238","628","161",\N,\N,\N,\N
"9239","629","161",\N,\N,\N,\N
"9240","637",\N,"4",\N,\N,\N
"9241","638","144",\N,\N,\N,\N
"9242","639","103",\N,\N,\N,\N
"9243","641","236",\N,\N,\N,\N
"9244","643","119",\N,\N,\N,\N
"9245","644","119",\N,\N,\N,\N
"9246","645","81",\N,\N,\N,\N
"9247","646","81",\N,\N,\N,\N
"9248","647","81",\N,\N,\N,\N
"9249","648","81","2",\N,\N,\N
"9250","649","81","2",\N,\N,\N
"9251","650","81","2",\N,\N,\N
"9252","651","81","2",\N,\N,\N
"9253","652",\N,\N,\N,\N,\N
"9254","653","92",\N,\N,\N,\N
"9255","654","125",\N,\N,\N,\N
"9256","655",\N,"4",\N,\N,\N
"9257","656","652","4",\N,\N,\N
"9258","657","652","4",\N,\N,\N
"9259","659","325",\N,\N,\N,\N
"9260","660",\N,\N,\N,\N,\N
"9261","667","236",\N,\N,\N,\N
"9262","668","236",\N,\N,\N,\N
"9263","669","81",\N,\N,\N,\N
"9264","670","81",\N,\N,\N,\N
"9265","671","81",\N,\N,\N,\N
"9266","672","81",\N,\N,\N,\N
"9267","673","168",\N,\N,\N,\N
"9268","674","168",\N,\N,\N,\N
"9269","675","168",\N,\N,\N,\N
"9270","676","236",\N,\N,\N,\N
"9271","677","236",\N,\N,\N,\N
"9272","678","108","4",\N,\N,\N
"9273","679","108",\N,\N,\N,\N
"9274","680","92",\N,\N,\N,\N
"9275","681","108","26",\N,\N,\N
"9276","682","158","26",\N,\N,\N
"9277","683",\N,"26",\N,\N,\N
"9278","684","654","4",\N,\N,\N
"9279","685",\N,"26",\N,\N,\N
"9280","686","654","4",\N,\N,\N
"9281","687","236","2",\N,\N,\N
"9282","688","325",\N,\N,\N,\N
"9283","689","325","4",\N,\N,\N
"9284","690","276",\N,\N,\N,\N
"9285","691","198",\N,\N,\N,\N
"9286","692","125",\N,\N,\N,\N
"9287","693","200",\N,\N,\N,\N
"9288","694","100",\N,\N,\N,\N
"9289","695","100",\N,\N,\N,\N
"9290","696","100",\N,\N,\N,\N
"9291","697","100",\N,\N,\N,\N
"9292","698","100",\N,\N,\N,\N
"9293","700","130",\N,\N,\N,\N
"9294","701","130",\N,\N,\N,\N
"9295","702","327",\N,\N,\N,\N
"9296","703","327",\N,\N,\N,\N
"9297","704","327",\N,\N,\N,\N
"9298","705","327",\N,\N,\N,\N
"9299","706","327",\N,\N,\N,\N
"9300","707","327",\N,\N,\N,\N
"9301","708","327",\N,\N,\N,\N
"9302","709","327",\N,\N,\N,\N
"9303","710","95",\N,\N,\N,\N
"9304","711","118",\N,\N,\N,\N
"9305","712","99","4",\N,\N,\N
"9306","713",\N,"4",\N,\N,\N
"9307","714",\N,"4",\N,\N,\N
"9308","715",\N,"4",\N,\N,\N
"9309","716","82",\N,\N,\N,\N
"9310","717","82","2",\N,\N,\N
"9311","718","82",\N,\N,\N,\N
"9312","719","82",\N,\N,\N,\N
"9313","720","209",\N,\N,\N,\N
"9314","724","209",\N,\N,\N,\N
"9315","726","333",\N,\N,\N,\N
"9316","744","327",\N,\N,\N,\N
"9317","746","327",\N,\N,\N,\N
"9318","749","327",\N,\N,\N,\N
"9319","750","327",\N,\N,\N,\N
"9320","753","327",\N,\N,\N,\N
"9321","763","203",\N,\N,\N,\N
"9322","764",\N,\N,\N,\N,\N
"9323","765","203",\N,\N,\N,\N
"9324","766","209",\N,\N,\N,\N
"9325","788","327",\N,\N,\N,\N
"9326","789","327",\N,\N,\N,\N
"9327","790","327",\N,\N,\N,\N
"9328","791","134",\N,\N,\N,\N
"9329","792","118",\N,\N,\N,\N
"9330","793","118",\N,\N,\N,\N
"9331","794","95",\N,\N,\N,\N
"9332","795","118",\N,\N,\N,\N
"9333","822","82",\N,\N,\N,\N
"9334","823","82","2",\N,\N,\N
"9335","825","82",\N,\N,\N,\N
"9336","826","326",\N,\N,\N,\N
"9337","827","326",\N,\N,\N,\N
"9338","829","112",\N,\N,\N,\N
"9339","830","283",\N,\N,\N,\N
"9340","831","283",\N,\N,\N,\N
"9341","832","283",\N,\N,\N,\N
"9342","833","283",\N,\N,\N,\N
"9343","834","283",\N,\N,\N,\N
"9344","835","283",\N,\N,\N,\N
"9345","836","283",\N,\N,\N,\N
"9346","837","283",\N,\N,\N,\N
"9347","838","283",\N,\N,\N,\N
"9348","839","283",\N,\N,\N,\N
"9349","840","283",\N,\N,\N,\N
"9350","841","283",\N,\N,\N,\N
"9351","856","82",\N,\N,\N,\N
"9352","859","82",\N,\N,\N,\N
"9353","860","82","2",\N,\N,\N
"9354","893","143",\N,\N,\N,\N
"9355","897","143",\N,\N,\N,\N
"9356","900","143",\N,\N,\N,\N
"9357","901","143",\N,\N,\N,\N
"9358","903","301",\N,\N,\N,\N
"9359","904","149",\N,\N,\N,\N
"9360","905","87",\N,\N,\N,\N
"9361","906","301",\N,\N,\N,\N
"9362","908","87",\N,\N,\N,\N
"9363","909","87",\N,\N,\N,\N
"9364","910","87",\N,\N,\N,\N
"9365","916","142",\N,\N,\N,\N
"9366","917","142",\N,\N,\N,\N
"9367","918","142",\N,\N,\N,\N
"9368","925",\N,\N,\N,\N,\N
"9369","926","303",\N,\N,\N,\N
"9370","927","303",\N,\N,\N,\N
"9371","928",\N,\N,\N,\N,\N
"9372","931","392",\N,\N,\N,\N
"9373","932","392",\N,\N,\N,\N
"9374","944","337",\N,\N,\N,\N
"9375","945","337",\N,\N,\N,\N
"9376","953","401",\N,\N,\N,\N
"9377","956","401",\N,\N,\N,\N
"9378","957","401",\N,\N,\N,\N
"9379","958","401",\N,\N,\N,\N
"9380","959","401",\N,\N,\N,\N
"9381","960","401",\N,\N,\N,\N
"9382","961","401",\N,\N,\N,\N
"9383","962","401",\N,\N,\N,\N
"9384","964","96",\N,\N,\N,\N
"9385","976","303",\N,\N,\N,\N
"9386","977","252",\N,\N,\N,\N
"9387","991","155",\N,\N,"50",\N
"9388","992","155",\N,\N,"50",\N
"9389","993",\N,\N,\N,"54",\N
"9390","994",\N,\N,\N,"54",\N
"9391","995","155",\N,\N,\N,\N
"9392","996","155",\N,\N,\N,\N
"9393","997","155",\N,\N,\N,\N
"9394","998","109",\N,\N,\N,\N
"9395","1001","109",\N,\N,\N,\N
"9396","1002","109",\N,\N,\N,\N
"9397","1003","109",\N,\N,\N,\N
"9398","1004","164",\N,\N,\N,\N
"9399","1006","164",\N,\N,\N,\N
"9400","1011","398",\N,\N,\N,\N
"9401","1012","398",\N,\N,\N,\N
"9402","1013","398",\N,\N,\N,\N
"9403","1014","398",\N,\N,\N,\N
"9404","1015","225",\N,\N,\N,\N
"9405","1016","180",\N,\N,\N,\N
"9406","1017","109",\N,\N,\N,\N
"9407","1018","225",\N,\N,\N,\N
"9408","1019","155",\N,\N,\N,\N
"9409","1020","155",\N,\N,\N,\N
"9410","1021","155",\N,\N,\N,\N
"9411","1022","155",\N,\N,\N,\N
"9412","1023","225",\N,\N,\N,\N
"9413","1024","109",\N,\N,\N,\N
"9414","1025","109",\N,\N,\N,\N
"9415","1026","109",\N,\N,\N,\N
"9416","1027","109",\N,\N,\N,\N
"9417","1028","109",\N,\N,\N,\N
"9418","1029","399",\N,\N,\N,\N
"9419","1030","101",\N,\N,\N,\N
"9420","1031","101",\N,\N,\N,\N
"9421","1037","220",\N,\N,\N,\N
"9422","1038","220",\N,\N,\N,\N
"9423","1040","220",\N,\N,\N,\N
"9424","1044","151",\N,\N,\N,\N
"9425","1045","295",\N,\N,\N,\N
"9426","1046","295",\N,\N,\N,\N
"9427","1047","295",\N,\N,\N,\N
"9428","1048","295",\N,\N,\N,\N
