"5742","FB335/01"
"5743","ACCDASP-14"
"5744","FB453/01"
"5745","FB453/01"
"5746","FB453/01"
"5747","FB453/01"
"5748","FB430/01"
"5749","FB430/01"
"5750","FB430/01"
"5751","FB430/01"
"5752","FB471/20"
"5753","FB471/20"
"5754","FB471/20"
"5755","FB471/20"
"5756","FB471/20"
"5757","FB471/20"
"5758","FB471/20"
"5759","FB471/20"
"5760","FB430/01"
"5761","FB430/01"
"5762","FB479/20"
"5763","FB445/08"
"5764","FB677/08"
"5765","FB677/08"
"5766","FB445/08"
"5767","FB230/16"
"5768","FB479/20"
"5769","FB479/20"
"5770","FB677/08"
"5771","FB677/08"
"5772","FB677/08"
"5773","FB230/16"
"5774","FB479/20"
"5775","FB677/08"
"5776","FB677/08"
"5777","FB677/08"
"5778","FB479/20"
"5779","FB518/08"
"5780","FB518/08"
"5781","FB518/08"
"5782","FB518/08"
"5783","FB494/20"
"5784","FB630/20"
"5785","FB494/20"
"5786","FB702/20"
"5787","FB702/20"
"5788","FB702/20"
"5789","FB702/20"
"5790","FB702/20"
"5791","FB702/20"
"5792","FB702/20"
"5793","FB702/20"
"5794","FB702/20"
"5795","FB702/20"
"5796","FB702/20"
"5797","FB740/20"
"5798","CRF722/01"
"5799","FB702/20"
"5800","FB702/20"
"5801","FB702/20"
"5802","FB702/20"
"5803","FB740/20"
"5804","FB437/08"
"5805","FB437/08"
"5806","FB437/08"
"5807","FB117/01"
"5808","FB117/01"
"5809","FB117/01"
"5810","FB117/01"
"5811","FB117/01"
"5812","FB117/01"
"5813","FB117/01"
"5814","FB117/01"
"5815","FB117/01"
"5816","FB117/01"
"5817","FB121/01"
"5818","FB117/01"
"5819","FB117/01"
"5820","FB121/01"
"5821","FB132/01"
"5822","FB132/01"
"5823","FB132/01"
"5824","FB149/01"
"5825","FB132/01"
"5826","FB132/01"
"5827","FB132/01"
"5828","FB132/01"
"5829","ACCDA85-150"
"5830","ACCDA85-150"
"5831","ACCDA85-150"
"5832","ACCDASP-03"
"5833","ACCDASP-03"
"5834","ACCDASP-03"
"5835","FB132/01"
"5836","FB230/16"
"5837","FB132/01"
"5838","FB230/16"
"5839","FB230/16"
"5840","FB132/01"
"5841","FB132/01"
"5842","FB230/16"
"5843","FB132/01"
"5844","FB132/01"
"5845","FB132/01"
"5846","FB264/16"
"5847","FB264/16"
"5848","FB132/01"
"5849","FB132/01"
"5850","FB132/01"
"5851","ACCDASP-05"
"5852","ACCDASP-05"
"5853","ACCDASP-15"
"5854","ACCDASP-15"
"5855","ACCDASP-15"
"5856","ACCDASP-15"
"5857","ACCDA85-150"
"5858","ACCDA85-150"
"5859","ACCDASP-06"
"5860","FB518/08"
"5861","FB730/20"
"5862","FB518/08"
"5863","FB730/20"
"5864","FB518/08"
"5865","FB264/16"
"5866","FB730/20"
"5867","FB730/20"
"5868","FB730/20"
"5869","FB518/08"
"5870","FB730/20"
"5871","FB518/08"
"5872","FB518/08"
"5873","FB518/08"
"5874","FB730/20"
"5875","FB518/08"
"5876","FB518/08"
"5877","FB264/16"
"5878","ACOTASP-12"
"5879","FB677/08"
"5880","FB677/08"
"5881","FB677/08"
"5882","FB677/08"
"5883","FB479/20"
"5884","FB230/16"
"5885","FB479/20"
"5886","FB479/20"
"5887","FB230/16"
"5888","FB479/20"
"5889","FB479/20"
"5890","FB479/20"
"5891","FB677/08"
"5892","FB677/08"
"5893","FB479/20"
"5894","FB479/20"
"5895","FB479/20"
"5896","FB630/20"
"5897","FB494/20"
"5898","FB494/20"
"5899","FB536/08"
"5900","FB577/08"
"5901","FB445/08"
"5902","FB677/08"
"5903","FB445/08"
"5904","FB677/08"
"5905","FB702/20"
"5906","FB702/20"
"5907","FB702/20"
"5908","FB702/20"
"5909","FB702/20"
"5910","FB702/20"
"5911","FB702/20"
"5912","FB702/20"
"5913","FB702/20"
"5914","FB702/20"
"5915","FB702/20"
"5916","FB702/20"
"5917","FB740/20"
"5918","FB740/20"
"5919","FB647/20"
"5920","FB677/08"
"5921","FB730/20"
"5922","FB518/08"
"5923","FB730/20"
"5924","FB264/16"
"5925","FB730/20"
"5926","FB730/20"
"5927","FB730/20"
"5928","FB264/16"
"5929","FB518/08"
"5930","FB730/20"
"5931","FB518/08"
"5932","FB518/08"
"5933","ACOTASP-12"
"5934","FB677/08"
"5935","FB518/08"
"5936","FB730/20"
"5937","FB518/08"
"5938","FB518/08"
"5939","FB730/20"
"5940","FB264/16"
"5941","FB730/20"
"5942","FB730/20"
"5943","FB730/20"
"5944","FB264/16"
"5945","FB518/08"
"5946","FB730/20"
"5947","FB518/08"
"5948","FB518/08"
"5949","ACOTASP-12"
"5950","FB702/20"
"5951","FB702/20"
"5952","FB702/20"
"5953","FB702/20"
"5954","FB702/20"
"5955","FB740/20"
"5956","FB677/08"
"5957","FB677/08"
"5958","FB677/08"
"5959","FB677/08"
"5960","FB677/08"
"5961","FB518/08"
"5962","FB730/20"
"5963","FB518/08"
"5964","FB518/08"
"5965","FB730/20"
"5966","FB264/16"
"5967","FB730/20"
"5968","FB730/20"
"5969","FB730/20"
"5970","FB264/16"
"5971","FB518/08"
"5972","FB730/20"
"5973","FB518/08"
"5974","FB518/08"
"5975","FB518/08"
"5976","FB730/20"
"5977","FB518/08"
"5978","FB518/08"
"5979","ACOTASP-12"
"5980","FB702/20"
"5981","FB702/20"
"5982","FB702/20"
"5983","FB702/20"
"5984","FB702/20"
"5985","FB740/20"
"5986","FB647/20"
"5987","FB437/08"
"5988","FB437/08"
"5989","FB117/01"
"5990","FB117/01"
"5991","FB117/01"
"5992","FB118/01"
"5993","FB117/01"
"5994","FB118/01"
"5995","FB149/01"
"5996","FB149/01"
"5997","FB102/01"
"5998","FB102/01"
"5999","FB118/01"
"6000","FB118/01"
"6001","FB230/16"
"6002","FB132/01"
"6003","FB132/01"
"6004","FB132/01"
"6005","FB264/16"
"6006","FB132/01"
"6007","FB149/01"
"6008","FB149/01"
"6009","FB132/01"
"6010","FB132/01"
"6011","FB264/16"
"6012","FB264/16"
"6013","FB132/01"
"6014","FB102/01"
"6015","FB102/01"
"6016","FB102/01"
"6017","FB102/01"
"6018","FB102/01"
"6019","ACCDA85-150"
"6020","ACCDA85-150"
"6021","FB264/16"
"6022","FB264/16"
"6023","FB264/16"
"6024","FB264/16"
"6025","FB264/16"
"6026","FB230/16"
"6027","FB230/16"
"6028","FB472/20"
"6029","FB472/20"
"6030","FB421/01"
"6031","FB351/01"
"6032","FB351/01"
"6033","FB351/01"
"6034","FB351/01"
"6035","FB351/01"
"6036","FB351/01"
"6037","FB351/01"
"6038","FB351/01"
"6039","FB472/20"
"6040","FB472/20"
"6041","FB494/20"
"6042","FB421/01"
"6043","FB421/01"
"6044","FB421/01"
"6045","FB447/01"
"6046","FB651/20"
"6047","FB724/01"
"6048","FB724/01"
"6049","FB653/20"
"6050","FB653/20"
"6051","FB653/20"
"6052","FB653/20"
"6053","FB724/01"
"6054","FB653/20"
"6055","FB653/20"
"6056","FB651/20"
"6057","FB647/20"
"6058","FB651/20"
"6059","FB264/16"
"6060","FB264/16"
"6061","FB264/16"
"6062","FB264/16"
"6063","FB264/16"
"6064","FB351/01"
"6065","FB351/01"
"6066","FB472/20"
"6067","FB421/01"
"6068","FB421/01"
"6069","FB447/01"
"6070","FB651/20"
"6071","FB647/20"
"6072","FB651/20"
"6073","FB647/20"
"6074","FB102/01"
"6075","FB102/01"
"6076","FB117/01"
"6077","FB149/01"
"6078","FB132/01"
"6079","FB264/16"
"6080","FB102/01"
"6081","FB102/01"
"6082","FB102/01"
"6083","FB269/01"
"6084","FB102/01"
"6085","FB102/01"
"6086","FB102/01"
"6087","FB269/01"
"6088","FB269/01"
"6089","ACCDA85-150"
"6090","ACCDA85-150"
"6091","FB264/16"
"6092","FB264/16"
"6093","FB305/01"
"6094","FB305/01"
"6095","FB264/16"
"6096","FB305/01"
"6097","FB305/01"
"6098","FB305/01"
"6099","FB305/01"
"6100","FB653/20"
"6101","FB651/20"
"6102","FB651/20"
"6103","FB651/20"
"6104","FB264/16"
"6105","FB264/16"
"6106","FB305/01"
"6107","FB305/01"
"6108","FB264/16"
"6109","FB305/01"
"6110","FB305/01"
"6111","FB305/01"
"6112","FB305/01"
"6113","FB102/01"
"6114","FB117/01"
"6115","FB117/01"
"6116","FB117/01"
"6117","FB677/08"
"6118","FB479/20"
"6119","FB724/01"
"6120","FB479/20"
"6121","FB479/20"
"6122","FB479/20"
"6123","FB479/20"
"6124","FB724/01"
"6125","FB724/01"
"6126","FB479/20"
"6127","FB479/20"
"6128","FB518/08"
"6129","FB724/01"
"6130","FB518/08"
"6131","FB630/20"
"6132","FB688/20"
"6133","FB230/16"
"6134","FB608/20"
"6135","FB688/20"
"6136","FB688/20"
"6137","FB132/01"
"6138","FB264/16"
"6139","FB264/16"
"6140","FB608/20"
"6141","FB688/20"
"6142","FB688/20"
"6143","FB132/01"
