"584","SCION","TC","AGT20","11+","U-04","","","","","","V","V","","V","","","","","",""
"585","SCION","FR-S","ZN6","12+","U-05","V","","","","V","V","V","","V","V","","V","","","V"
"586","INFINITI","G35","V35","03-","D-17","V","","","","V","V","","V","V","V","","","","","V"
"587","INFINITI","M35/M45","Y50","06+","V-01","V","","","","V","V","","V","V","V","","","","","V"
"588","INFINITI","G37","","07+","V-02","","V","","","V","V","","V","V","V","","","","","V"
"589","INFINITI","FX35","","03~08","V-03","","","","","","V","V","","V","","","","","",""
"590","INFINITI","G35 AWD","","04-","V-04","V","","","","V","V","","V","V","V","","","","",""
"591","INFINITI","Q45 (W/O Spindle)","Y33","97-01","V-05","","","","","V","V","","","V","V","","","","",""
"592","INFINITI","Q45 (W/ Spindle)","Y33","97-01","V-05","","","","","V","V","","","V","V","","","","",""
"593","INFINITI","M37","Y51","10+","V-07","V","","","","V","V","","V","V","V","","","","",""
"594","INFINITI","G37 AWD","","09+","V-08","V","","","","V","V","","V","V","V","","","","",""
"595","INFINITI","FX35 RWD","S51","09+","V-09","V","","","","V","V","","V","V","V","","","","",""
"596","INFINITI","FX35 AWD (W/O CDC)","S51","09+","V-10","V","","","","V","V","","V","V","V","","","","",""
"597","INFINITI","M35 AWD","Y50","06-10","V-11","V","","","","V","V","","V","V","V","","","","",""
"598","INFINITI","G37 Convertible","","07+","V-12","V","","","","V","V","","V","V","V","","","","",""
"599","INFINITI","EX35 AWD","J50","07+","V-13","V","","","","V","V","","V","V","V","","","","",""
"600","INFINITI","EX35 RWD","J50","07+","V-14","V","","","","V","V","","V","V","V","","","","",""
"601","INFINITI","FX50S AWD (W/ CDC)","S51","09+","V-15","V","","","","V","V","","V","V","V","","","","",""
"602","INFINITI","M37 AWD","Y51","11+","V-16","V","","","","V","V","","V","V","V","","","","",""
"603","INFINITI","M35/M45","Y34","02-04","V-17","","","","","V","V","","","V","V","","","","",""
"604","INFINITI","Q50","V37","14+","V-18","","V","","","V","V","","V","V","V","","","","",""
"605","INFINITI","Q50 AWD","V37","2014+","V-20","","V","","","V","V","","V","V","V","","","","",""
"606","KIA","EURO STAR","","04+","W-01","","","","V","","","","","","","","","","",""
"607","KIA","FORTE","","09+","W-02","","","","","","V","V","","V","","","","","",""
"608","KIA","FORTE(China)","","09+","W-03","","","","V","","","","","","","","","","",""
"609","KIA","RIO","DC","01-02","W-04","","","","","","","V","","","","","","","",""
"610","KIA","OPTIMA","TF","11+","W-05","","","","","","V","V","","V","","","","","",""
"611","KIA","SOUL","","10-13","W-07","","","","V","","","","","","","","","","",""
"612","SAAB","SAAB 93","","04+","X-01","","","","V","","V","","","","","","","","",""
"613","PORSCHE","CAYENNE","","02+","Y-01","","","","","","","","V","","","","","","",""
"614","PORSCHE","PORSCHE 996 Turbo AWD","","97-05","Y-02","","","","","","","","","","","V","","","",""
"615","PORSCHE","PORSHE 997","","09+","Y-03","","","","","","","","","","","V","","","",""
"616","PORSCHE","PROSCHE 968","","","Y-04","","","","","","","V","","","","","","","",""
"617","PORSCHE","911 CARRERA 2WD (997)","","05-08","Y-06","","","","","","","","","","","V","","","",""
"618","DODGE","CHARGER SRT-8","","06+","Z-01","V","","","","V","V","","V","V","V","","","","",""
"619","DODGE","CALIBER SRT-4","","05+","Z-02","","","","","","V","","","V","","","V","","",""
"620","DODGE","VIPER (97.5)","","96-08","Z-03","","","","","","","","","","","V","","","",""
"621","DODGE","SRT-8 AWD","","07+","Z-04","V","","","","V","V","","V","V","V","","","","",""
"622","DODGE","CHRYSLER LX","","11+","Z-05","V","","","","V","V","","V","V","V","","","","",""
"623","DODGE","DART","","13+","Z-06","","","","V","","","","","","","V","","","",""
"624","DODGE","VIPER (85.5)","","96-08","Z-07","","","","","","","","","","","V","","","",""
"625","LOTUS","ELISE / EXIGE","S2","02+","ZA-01","","","","","","","","","","","V","","","",""
"626","PONTIAC","SOLSTICE","","06+","ZB-01","","","","","","","","V","V","V","","","","",""
"627","PONTIAC","GTO","","04-06","ZB-02","","","","V","","","","","","","V","","","","V"
"628","PONTIAC","G8 (sedan,wagon,ute)","","08-09","ZB-03","","","","","","","","","","","V","","","","V"
"629","ISUZU","D-MAX","","02-10","ZD-01","","V","","","","","","","","","","","","",""
"630","HAFEI","SAIMA","","08+","ZE-01","V","","","","","","","","","","","","","",""
"631","DAIHATSU","COO","","06+","ZF-01","","","","","","","V","","","","","","","",""
"632","DAIHATSU","SIRION","QNC20","04+","ZF-02","","","","","","","V","","","","","","","",""
"633","DAIHATSU","SIRION","M112S","98-04","ZF-03","","","","","","","V","","","","","","","",""
"634","DAIHATSU","COPEN","","02+","ZF-04","","","","","","V","V","","","","","","","",""
"635","DAIHATSU","YRV","M201G","00-05","ZF-05","","","","","","","V","","","","","","","",""
"636","DAIHATSU","MOVE","L175S","06-10","ZF-06","","","","","","V","","","","","","","","",""
"637","DAIHATSU","MIRA GINO","L700S","99-04","ZF-07","","","","","","","V","","","","","","","",""
"638","VOLVO","S60","P2","00-09","ZG-01","","","","","","V","V","","V","","","","","",""
"639","VOLVO","V70 FWD","","99-07","ZG-01","","","","","","V","V","","","","","","","",""
"640","VOLVO","S40/V40","","95-04","ZG-02","V","","","","V","V","","","V","V","","V","","",""
"641","VOLVO","S40/V50 FWD","P11","04+","ZG-03","","","","","","V","V","","V","","","V","","",""
"642","VOLVO","S70","","98-00","ZG-04","","","","","","V","V","","V","","","","","",""
"643","VOLVO","C30","P14","06+","ZG-05","","","","","","V","V","","V","","","","","",""
"644","VOLVO","V70 FWD","P2","99-07","ZG-06","","","","","","V","V","","V","","","","","",""
"645","VOLVO","V70","Y20","08+","ZG-07","","","V","","","","","","","","V","","","",""
"646","VOLVO","S60-V70 AWD","P2","01-07","ZG-08","","","","","","V","V","","V","","","","","",""
"647","VOLVO","740/940 EXC.IRS (RWD)","","91-98","ZG-09","","","","","","","","","V","","","","","",""
"648","VOLVO","V40 FWD","MB4","2013+","ZG-10","","","","","","V","V","","V","","","V","","",""
"649","BUICK","EXCELLE","","03+","ZH-01","","","V","","","","","","","","","","","",""
"650","BUICK","NEW REGAL","","09+","ZH-02","","","V","","","","","","","","","","","",""
"651","PORTON","Putra/Coupe","M21","97-02","ZK-01","","","","","V","V","V","","V","V","","V","","",""
"652","PORTON","Satria Neo","","06+","ZK-02","V","","","","V","V","","","V","V","","V","","",""
"653","PORTON","Waja/Gen 2","DE3A","00+","ZK-03","V","","","","V","V","","","V","V","","V","","",""
"654","PORTON","SATRIA","","95-05","ZK-04","","","","","","V","V","","","","","","","",""
"655","PORTON","INSPIRA","","10+","ZK-07","","","","V","","","","","","","","","","",""
"656","ROEWE","ROEWE 550","","08+","ZL-01","","","","","","","V","","","","","","","",""
"657","JEEP","CHEROKEE SRT8 AWD","WK","05-10","ZM-01","","","","","","","","V","","","","","","",""
"658","CADILLAC","CTS (SIGMA II)","","08+","ZN-01","","","","V","","","","","","","V","","","",""
"659","CADILLAC","CTS (SIGMA I)","","03-07","ZN-03","","","","V","","","","","","","V","","","",""
"660","FIAT","93-00 COUPE (TURBO) FA/175","FA/175","93-00","Z0-01","","","","","","","","","V","","","","","",""
"661","FIAT","GRANDE PUNTO","SCCS","05+","Z0-02","","","","V","","","","","","","V","","","",""
"662","FIAT","500 (USA)","","07+","Z0-03","","","","V","","","","","","","V","","","",""
"663","FIAT","500 (EURO)","","07+","Z0-04","","","","V","","","","","","","V","","","",""
"664","BYD","FO","","09+","ZP-01","","","","V","","","","","","","","","","",""
"665","ALFA ROMEO","147","937","00+","ZR-01","","V","","","","","","V","","","","","","",""
"666","ALFA ROMEO","156","932","00+","ZR-02","","V","","","","","","V","","","","","","",""
"667","LUXGEN","LUXGEN 7 SUV","","2010+","ZS-01","","","","","","","V","","","","","","","",""
"668","LUXGEN","LUXGEN 5 SEDAN M+","","12+","ZS-02","","","","","","","V","","","","","","","",""
"669","SMART","FORFOUR","","04-06","ZT-01","","","","","","V","V","","V","","","","","",""
"670","LADA","PRIORA","","07+","ZU-01","","","","","","","","","V","","","","","",""
"671","GREAT WALL","VOLEEX V80","","10+","ZV-01","","","","","","","V","","","","","","","",""
"672","HOLDEN","Commodore","VE","06-13","ZW-01","","","","","","","","","","","V","","","",""
"673","HOLDEN","Commodore Sedan","VT-VZ","97-06","ZW-02","","","","","","","","","","","V","","","",""
"674","HOLDEN","Commodore Wagon/Ute","VT-VZ","97-06","ZW-03","","","","","","","","","","","V","","","",""
"675","HOLDEN","Commodore","VF","14+","ZW-04","","","","","","","","","","","V","","","",""
"676","MASERATI","GHIBLI III","M157","2014+","ZY-01","","","","","","","V","V","","","","","","",""
